Winner,B_avg_SIG_STR_pct,B_avg_TD_pct,B_avg_SUB_ATT,B_avg_SIG_STR_landed,B_avg_TD_landed,B_wins,B_losses,B_draw,B_Height_cms,B_Reach_cms,R_avg_SIG_STR_pct,R_avg_TD_pct,R_avg_SUB_ATT,R_avg_SIG_STR_landed,R_avg_TD_landed,R_wins,R_losses,R_draw,R_Height_cms,R_Reach_cms,B_age,R_age
Red,0.395,0.75,0.25,21.5,0.75,2,1,0,175.26,180.34,0.35722168,0.37715332,1.416015625,7.625488281,2.062988281,10,2,0,175.26,185.42,32,31
Blue,0.55671875,0.265625,0,30.3125,0.390625,5,2,0,182.88,185.42,0.668515625,0.329609375,0.53125,21.1015625,0.4375,5,3,0,182.88,200.66,24,31
Red,0.518504639,0.105317383,0.040039063,94.90197754,0.516113281,10,4,0,182.88,190.5,0.385061226,0.064558418,0.781836987,71.86966515,0.43413043,17,6,0,175.26,182.88,30,31
Blue,0.46625,0.0625,0.125,82.5,0.125,2,2,0,170.18,167.64,0.46671875,0.27453125,0.75,67.65625,1.203125,4,3,0,162.56,170.18,29,35
Blue,0.47375,0.28125,0.875,36.125,1.125,3,1,0,167.64,167.64,0.53,0.28,0,49,2,0,1,0,165.1,172.72,28,27
Red,0.54,0.5,0,15,0.5,1,1,0,167.64,177.8,0.65,0.5,0.5,11.5,1,1,1,0,175.26,177.8,29,28
Red,0.1996875,0,0,27.0625,0,3,3,0,182.88,185.42,0.6,0.19,0,17.5,4,2,0,0,187.96,187.96,29,21
Blue,0.3965625,0,0.25,30.09375,0,2,4,0,195.58,195.58,0.365,0.5,0,16,0.5,1,1,0,182.88,187.96,34,31
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,183.3322081,0.525,0.1725,1.125,31.5,1.125,3,1,0,170.18,172.72,18,30
Red,0.66,0,0,8,0,1,0,0,177.8,183.3322081,0.66,1,1,4,1,1,0,0,190.5,183.5219184,29.22285948,29.68660624
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,172.72,177.8,0.285,0.0825,1.125,2.75,0.25,2,2,0,177.8,177.8,27,26
Blue,0.53375,0.665,0,41.5,1,3,1,0,182.88,187.96,0.487859057,0.142283761,0.111603081,62.04397267,0.643693149,19,6,0,185.42,185.42,24,34
Blue,0.7,0,0,8.25,0,3,0,0,193.04,198.12,0.772438354,0.129180908,0.2578125,22.76171875,0.254425049,10,6,0,193.04,203.2,31,39
Red,0.52,0.2,4,61,1,1,0,0,170.18,172.72,0.3725,0.2475,0,29.75,1.5,2,1,0,170.18,172.72,33,32
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,187.96,0.33,0,0,8,0,0,1,0,177.8,183.5219184,22,31
Blue,0.13,0,0,3,0,0,1,0,190.5,183.3322081,0.315,0.1875,0.25,52.25,0.25,3,1,0,198.12,195.58,31,26
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,190.5,187.96,0.74375,0.1325,0.125,23.875,0.5,2,2,0,182.88,187.96,32,33
Blue,0.26,0.83,1.5,6,3.5,1,1,0,177.8,187.96,0.535,0.5,1,32.5,1.5,1,1,0,182.88,187.96,30,36
Red,0.6975,0.5,0.125,35.9375,0.5,4,1,0,190.5,198.12,0.4,0,0,34.5,0,1,1,0,193.04,195.58,30,30
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,185.42,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,185.42,193.04,33,22
Blue,0.5634375,0.4353125,1.078125,59.8203125,1.4375,5,3,0,182.88,187.96,0.472675781,0.146015625,0.734375,26.84765625,0.772460938,8,3,0,185.42,195.58,27,32
Red,0.54,1,0,45,6,1,0,0,175.26,180.34,0.18,0,0,3,0,0,1,0,177.8,177.8,31,33
Red,0.39,0.83,1,16.5,2.5,2,0,0,182.88,190.5,0.755,0.875,1,20.75,1.25,3,0,0,180.34,182.88,29,25
Blue,0.4925,0.48625,0,41.5,1.375,3,1,0,185.42,195.58,0.53,0.15,0.75,39.875,0.625,2,2,0,185.42,193.04,26,26
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,165.1,167.64,0.67875,0.4375,3.8125,18.6875,0.8125,1,4,0,175.26,187.96,23,26
Red,0.3575,0.1875,0.75,19.75,2.25,0,3,0,182.88,190.5,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,175.26,187.96,36,30
Blue,0.5,0.25,0,29.25,0.25,3,2,0,182.88,185.42,0.395,0.3,0.5,28.5,3,1,1,0,170.18,175.26,34,28
Red,0.427789307,0.002830811,0.00402832,33.64733887,0.009399414,10,4,0,170.18,177.8,0.4896875,0.015625,0.28125,35.09375,0.03125,4,2,0,167.64,170.18,33,31
Red,0.450339966,0.015640259,0,36.38189697,0.015655518,15,2,0,187.96,193.04,0.6,0,0,45,0,1,0,0,185.42,185.42,37,28
Red,0.335,0.665,1,17,3,2,0,0,172.72,172.72,0.463125,0.8125,0,50.8125,2.875,3,2,0,170.18,175.26,28,29
Blue,0.51,0.44,2,29,4,0,1,0,167.64,167.64,0.385,0.125,0,15.5,0.5,0,2,0,162.56,167.64,29,34
Red,0.51578125,0.644179688,0.515625,37.0390625,0.71484375,6,3,0,190.5,198.12,0.520570068,0.000742188,0.191894531,102.0290527,0.004882813,11,3,0,180.34,190.5,30,28
Red,0.665,0,1,8,0,2,1,0,182.88,187.96,0.286111145,0.243424072,0.032440186,22.41113281,2.481018066,13,3,0,182.88,187.96,28,34
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,180.34,190.5,0.22,0.01875,0.59375,28.609375,0.078125,3,4,0,185.42,193.04,24,28
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,183.3322081,0.305,0.3,0.5,16,1.5,1,1,0,180.34,193.04,31,27
Red,0.18,0,0,3,0,0,1,0,170.18,180.34,0.595,0.5,1,55.5,0.5,1,1,0,172.72,182.88,30,24
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,180.34,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,180.34,180.34,34,23
Blue,0.38125,0.41625,1,35,2.75,3,1,0,172.72,172.72,0.48875,0.5475,0.0625,40.9375,4.75,4,1,0,172.72,172.72,29,24
Blue,0.35,0.165,0,17.5,1,1,1,0,193.04,200.66,0.415,0.5,0,33,1,1,1,0,190.5,190.5,28,28
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,190.5,0.383837891,0.40421875,0.005859375,29.99902344,1.150390625,7,4,0,190.5,203.2,27,33
Red,0.574966602,0.004959106,0.001953125,23.07084465,0.0050354,15,5,0,193.04,195.58,0.543886719,0.763203125,0,23.60546875,4.919921875,7,3,0,193.04,203.2,35,28
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,183.3322081,0.275,0.5,1,16.5,0.5,1,1,0,187.96,183.5219184,38,25
Red,0.764375,0.27375,1.75,9.296875,1.15625,6,1,0,190.5,200.66,0.42,0,1,12,0,1,0,0,193.04,183.5219184,26,27
Red,0.35375,0.545,0.75,19,3.625,3,1,0,162.56,165.1,0.3725,0.34375,0.25,9.6875,1.5,3,2,0,165.1,170.18,30,30
Blue,0.50057795,0.052336674,0.009771347,44.91355181,0.209180832,11,11,0,175.26,180.34,0.355957031,0.132910156,0.267578125,57.48242188,0.57421875,8,2,0,167.64,177.8,30,29
Blue,0.537745596,0.533821368,0.253487596,53.87637415,0.676365411,22,8,0,185.42,185.42,0.437758789,0.014951172,0.009765625,74.01464844,0.0390625,9,3,0,177.8,177.8,36,32
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,187.96,0.49,0.5,0,59,1,1,0,0,182.88,187.96,30,31
Red,0.5375,0.71125,1,33,3.5625,5,0,0,193.04,183.3322081,0.64,0,0,138,0,1,0,0,203.2,203.2,25,26
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,193.04,203.2,0.41375,0.16625,0,71.6875,0.625,3,2,0,185.42,190.5,29,29
Blue,0.395,0,1,76,0,1,1,0,172.72,170.18,0.44,0.125,0.75,9.75,0.25,2,1,0,170.18,170.18,23,29
Blue,0.58,0.66,0,94,8,1,0,0,167.64,162.56,0.73,0,0,36,0,1,0,0,170.18,172.72,27,24
Blue,0.4796875,0.5834375,0.875,54.28125,2.46875,5,1,0,175.26,180.34,0.344798584,0.531982422,0.003417969,51.93908691,1.032226563,10,4,0,175.26,177.8,26,27
Red,0.78078125,0.465,0.1171875,30.8828125,1.8125,7,1,0,185.42,190.5,0.595,0.6225,1,27,3.125,4,0,0,193.04,183.5219184,39,25
Red,0.355,0.5,2.5,23.5,1,1,1,0,162.56,162.56,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,177.8,175.26,29,26
Blue,0.524130859,0.300722656,0.411132813,53.10742188,1.981445313,7,4,0,180.34,193.04,0.29826416,0.041402588,0.064208984,48.21557617,0.125488281,7,7,0,187.96,190.5,30,33
Red,0.33,0,0,4,0,0,1,0,187.96,183.3322081,0.41,0.5,0,48,1,0,1,0,185.42,193.04,33,27
Blue,0.29896637,0.127319965,0.339378357,24.98997879,0.128328323,12,8,0,182.88,193.04,0.313974609,0.313720703,0,63.13696289,0.438720703,8,5,0,177.8,185.42,30,29
Blue,0.495,0.1675,0,69.75,2.25,3,0,0,170.18,182.88,0.375992686,0.187129152,0.21976316,45.44696832,1.280564785,14,10,0,172.72,172.72,26,36
Red,0.36,0,0,18,0,1,0,0,190.5,198.12,0.38375,0.525,1,10.125,4.125,3,1,0,187.96,187.96,26,24
Red,0.47875,0.125,0,61.875,0.125,4,0,0,190.5,195.58,0.768109589,0.582295227,0.064453125,58.19042969,1.063606262,11,7,0,193.04,203.2,29,40
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,152.4,152.4,0.3825,0.165,0.75,34.25,0.5,2,1,0,170.18,170.18,26,24
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,190.5,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,180.34,183.5219184,28,24
Blue,0.35,0.25,1,34,1.5,2,0,0,177.8,185.42,0.40875,0.40375,0.5,34.625,3.75,3,1,0,180.34,190.5,24,25
Red,0.3603125,0.1,0.5625,33.8125,0.5,2,4,0,172.72,170.18,0.4975,0.1625,0.125,73.375,0.5,2,2,0,165.1,162.56,25,31
Red,0.48,0.25,0,34,1,0,1,0,198.12,183.3322081,0.4525,0.43,0.5,15.75,3.5,3,0,0,185.42,185.42,36,35
Red,0.4225,0.625,0.25,65,1,1,2,0,172.72,175.26,0.31,0.3,2,10,3,1,0,0,175.26,177.8,28,24
Blue,0.3925,0.44625,0.3125,34.375,5,3,2,0,154.94,160.02,0.4375,0.7,2.5,42.75,1.5,3,0,0,162.56,162.56,30,30
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,185.42,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,170.18,183.5219184,23,29.68660624
Red,0.5,0,0,18.5,0,2,1,0,190.5,183.3322081,0.465,0.0625,0.125,13.5625,0.0625,3,2,0,190.5,195.58,25,25
Red,0.444941406,0.167128906,0.005859375,19.84960938,0.693359375,8,2,0,175.26,180.34,0.5871875,0.4909375,0.3125,76.53125,1.59375,5,1,0,182.88,193.04,28,24
Blue,0.393125,0.0625,0.1875,42.125,0.0625,3,2,0,175.26,187.96,0.515,0.47,0,84,3,2,0,0,175.26,172.72,33,29
Blue,0.376826408,0.550860693,0.23364377,22.72241259,0.648300409,15,8,0,172.72,180.34,0.545595007,0.150228376,0.04586792,27.12929058,0.238576889,13,8,0,177.8,180.34,32,32
Blue,0.42020874,0.017919922,0.000244141,17.46069336,0.025024414,7,7,0,177.8,182.88,0.514667969,0.115214844,0,36.29882813,0.283203125,9,2,0,190.5,200.66,43,32
Blue,0.613895836,0.543428154,0,27.99081802,0.629459381,15,5,0,190.5,200.66,0.59597168,0.470800781,0,47.40136719,8.229980469,9,3,0,193.04,203.2,36,30
Red,0.625,0.5,0,53,0.5,1,1,0,193.04,195.58,0.39125,0.265625,0.5,26.65625,0.53125,3,3,0,182.88,185.42,27,35
Blue,0.558530273,0.490478516,0.692871094,70.31152344,1.203979492,9,5,0,172.72,177.8,0.66625,0.0625,0.375,36.5,0.375,4,0,0,180.34,182.88,27,25
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,182.88,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,187.96,183.5219184,28,25
Red,0,0,0,0,0,0,1,0,172.72,183.3322081,0.475,0,0.5,22,0,0,2,0,177.8,177.8,28,25
Red,0.35,0,0,32,0,0,1,0,167.64,175.26,0.54625,0.52,0.75,7.625,1.625,3,1,0,165.1,160.02,32,24
Red,0.602015915,0.073802948,0.626037598,44.45405579,0.470741272,10,9,0,180.34,190.5,0.581489811,0.293080349,0.571298599,18.40712547,0.598180771,16,4,0,185.42,185.42,36,33
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,180.34,180.34,0.4365625,0.03125,0.09375,35.5625,0.03125,4,2,0,175.26,187.96,27,33
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,172.72,177.8,0.535234375,0.66453125,0.046875,42.09375,1.546875,4,4,0,170.18,167.64,26,26
Red,0.415,0.34375,1.0625,10.375,0.75,3,2,0,180.34,180.34,0.12,0,1,6,0,0,1,0,175.26,180.34,32,25
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,180.34,0.469788868,0.123639362,0.102059722,23.04725158,0.660863161,15,9,0,177.8,182.88,24,34
Red,0.6365625,0,0.03125,18.015625,0,5,2,0,190.5,185.42,0.34682373,0.477583008,0.004150391,39.59570313,2.883544922,8,5,0,182.88,185.42,29,33
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,172.72,172.72,0.48,0.2,0,51.5,2,1,1,0,172.72,172.72,26,29
Blue,0.4646875,0.2028125,0.34375,18.640625,0.796875,3,4,0,177.8,180.34,0.2875,0.5,1.25,19,0.75,1,2,0,165.1,172.72,28,29
Draw,0.5175,0.16375,0.25,25.875,1.0625,3,2,0,170.18,177.8,0.6390625,0.68125,0.25,33.0625,1.5,5,1,0,175.26,177.8,27,24
Blue,0.424375,0.248125,0.4375,22.4375,0.6875,2,3,0,167.64,167.64,0.2615625,0.291875,0.2578125,32.296875,1.40625,4,4,0,167.64,172.72,29,36
Blue,0.49,0,1,28,0,0,1,0,180.34,190.5,0.27,0,0,3,0,0,1,0,177.8,183.5219184,24,33
Blue,0.56,0.5,1.5,11,0.5,2,0,0,187.96,187.96,0.60375,0.3,0.625,28.625,0.625,3,1,0,182.88,180.34,24,20
Blue,0.391875,0.2275,0.6875,53.875,0.6875,3,2,0,167.64,175.26,0.315415039,0.147250977,0.516601563,27.91162109,0.287597656,7,5,0,160.02,162.56,22,34
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,177.8,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,175.26,165.1,30,29
Red,0.5440625,0.75515625,0,48.015625,4.578125,4,3,0,185.42,185.42,0.584580078,0.06640625,0.01953125,48.86132813,0.06640625,11,0,0,187.96,195.58,33,35
Red,0.517998047,0.062734375,0.008789063,50.26464844,0.169921875,8,3,0,175.26,180.34,0.42940918,0.490791016,0.540527344,21.09472656,2.88671875,9,3,0,187.96,198.12,25,33
Blue,0.46,0,0,65,0,1,0,0,167.64,170.18,0.525,0.2,1,54.5,1,1,1,0,170.18,180.34,30,29
Red,0.329609375,0.126953125,0,31.0625,0.5078125,4,4,0,165.1,162.56,0.45875,0.25,0,101,0.375,2,2,0,175.26,172.72,35,31
Blue,0.588813477,0.368583984,2.351074219,33.76367188,2.182617188,7,5,0,177.8,187.96,0.48651001,0.220251465,0.037475586,46.69555664,3.298339844,9,5,0,172.72,172.72,25,30
Red,0.521152344,0.580625,0.330078125,90.171875,1.8671875,7,3,0,154.94,157.48,0.49140625,0.625,0,167.84375,0.75,7,0,0,167.64,165.1,25,29
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,193.04,0.555,0.3,0,66.5,1.5,2,0,0,180.34,182.88,33,34
Red,0.4,0.205,1.5,15,2.5,1,1,0,177.8,177.8,0.5584375,0.1875,0.875,30.40625,0.25,4,2,0,175.26,177.8,31,23
Blue,0.51,0.7275,2.75,24.5,1.75,3,0,0,165.1,172.72,0.513515625,0.139794922,1.020751953,36.22851563,0.321289063,8,5,0,167.64,167.64,30,34
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,193.04,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,190.5,198.12,31,26
Red,0.52,0,0,10,0,1,0,0,180.34,177.8,0.535,0.255,0.75,43.5,2.5,2,1,0,175.26,177.8,29,26
Red,0.7,0.5,0,42,1,1,0,0,182.88,187.96,0.50125,0.45375,0,41.125,4,3,1,0,185.42,193.04,27,31
Blue,0.49,0,0,72,0,1,0,0,162.56,162.56,0.330830078,0.294501953,1.033203125,33.82324219,0.575195313,7,4,0,160.02,162.56,28,33
Blue,0.4865625,0.296875,0.625,63.9375,0.5,4,2,0,177.8,177.8,0.441960449,0.329589844,0,30.87133789,0.373535156,8,5,0,172.72,175.26,27,30
Blue,0.485068855,0.765535812,1.565242767,8.935653687,2.056114197,10,9,0,177.8,187.96,0.489869341,0.145550895,0.033482432,31.26087159,0.782097757,14,11,0,170.18,177.8,28,36
Blue,0.6475,0,0,29.75,0,2,1,0,175.26,187.96,0.364453125,0.004882813,1.0546875,75.8984375,0.015625,6,3,0,187.96,190.5,31,29
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,170.18,170.18,0.41125,0.2075,0,35.203125,1,3,4,0,170.18,175.26,25,26
Blue,0.456040039,0.145,0.00390625,20.23583984,0.3125,5,7,0,195.58,195.58,0.489140625,0.078867188,0.47265625,25.04296875,0.37890625,6,3,0,187.96,203.2,36,42
Red,0.465,0.15625,0.0625,2.8125,0.1875,2,3,0,190.5,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,187.96,183.5219184,29.22285948,27
Blue,0.42,0.2,3,12,1,1,0,0,177.8,180.34,0.475,0.55,0,40.5,1.25,1,2,0,172.72,175.26,24,32
Blue,0.135,0.5,0,39,1,2,1,0,177.8,180.34,0.36,0,1,4,0,1,0,0,172.72,175.26,27,33
Red,0.57,0.375,2.5,14.5,1.5,1,1,0,185.42,183.3322081,0.24,0.5,0.5,10,0.5,1,1,0,175.26,180.34,31,32
Blue,0.565,0.625,0,109.25,1.25,3,0,0,200.66,203.2,0.411651611,0.36873291,0.330078125,91.62518311,0.900634766,11,4,0,193.04,195.58,29,40
Red,0.513060398,0.667957498,0.271211147,119.2493737,0.88302052,15,9,0,182.88,193.04,0.729559937,0.135427094,0.010040283,21.74002075,0.264587402,11,6,0,180.34,187.96,34,34
Blue,0.22,0,0,4,0,1,0,0,177.8,180.34,0.47,0.23,0,32,3,1,0,0,182.88,187.96,22,26
Blue,0.48,0.25,0,22,0.25,2,1,0,172.72,170.18,0.38,0.5,0,37.5,1,1,1,0,165.1,170.18,30,27
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,190.5,0.255,0.125,0,22.5,1.5,1,1,0,177.8,182.88,28,27
Red,0.373808594,0.307207031,0.001953125,17.70898438,0.702148438,8,3,0,177.8,185.42,0.330673828,0.469931641,0.501953125,51.82324219,2.693359375,6,5,0,180.34,187.96,30,28
Red,0.2725,0.1,0.75,11,1,0,3,0,177.8,182.88,0.460292969,0.650214844,0.78125,28.75,3.986328125,6,4,0,172.72,190.5,32,30
Red,0.3984375,0.554375,0.03125,51.5,1.78125,3,3,0,170.18,175.26,0.405,0.25,0.5,32,1,0,2,0,172.72,175.26,31,27
Red,0.53,0,0,16,0,1,0,0,170.18,172.72,0.4475,0.44,1.25,38,2.75,2,1,0,167.64,167.64,30,34
Draw,0.31,0,0,38,0,0,1,0,182.88,182.88,0.31,0.04125,0.125,14.9375,0.125,1,4,0,180.34,195.58,29,34
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,179.0136571,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,180.34,183.5219184,29.22285948,25
Red,0.414042969,0.520605469,0.534179688,18.79101563,1.668457031,9,3,0,187.96,193.04,0.484389648,0.486435547,0.003417969,62.84912109,2.447265625,9,4,0,195.58,200.66,37,30
Blue,0.575,0.915,0.25,42.5,3,2,2,0,172.72,177.8,0.4346875,0.515,0.9375,38.78125,2.9375,3,3,0,172.72,180.34,30,29
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,182.88,0.38125,0.26375,0.125,17.125,0.875,5,0,0,177.8,183.5219184,20,32
Red,0.4175,0,1.75,16,0,1,2,0,172.72,172.72,0.36875,0.25,0,49.375,0.75,2,2,0,165.1,167.64,26,30
Red,0.42,0,0,3,0,1,0,0,187.96,198.12,0.3525,0.34375,0.25,16.875,0.625,1,3,0,175.26,182.88,23,31
Blue,0.435625,0.717265625,0.5859375,26.890625,2.328125,6,2,0,185.42,190.5,0.43109375,0.301875,0.546875,50.71875,0.875,6,1,0,177.8,182.88,28,26
Red,0.38,0.3625,0,16.75,3.25,2,1,0,160.02,165.1,0.38,0,0,5,0,0,1,0,157.48,162.56,37,30
Blue,0.465718994,0.5,0.00390625,21.60546875,0.5,9,5,0,187.96,190.5,0.370595703,0.008544922,0,67.40478516,0.011230469,6,6,0,190.5,193.04,32,32
Red,1,0,2,2,0,0,1,0,175.26,183.3322081,0.455,0.8325,0.25,7.5,3.75,2,1,0,177.8,185.42,26,28
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,185.42,183.3322081,0.42,0.75,1,76,1,2,0,0,198.12,195.58,30,25
Red,0.37,1,2,3,1,1,0,0,177.8,180.34,0.44453125,0.105390625,0.03515625,43.390625,0.53515625,6,3,0,170.18,172.72,26,32
Red,0.715,0.665,1,33,3.5,2,0,0,185.42,190.5,0.401875,0.07296875,0.234375,18.2890625,0.2109375,4,4,0,185.42,187.96,33,30
Blue,0.59125,0.4,0.0625,34.125,2.9375,3,2,0,187.96,193.04,0.4225,0,0,15,0,1,2,0,185.42,187.96,34,35
Blue,0.2825,0.125,0.25,29,0.25,2,1,0,167.64,170.18,0.055,0,3,0.5,0,1,1,0,165.1,183.5219184,26,29
Blue,0.355,0.495,0,58,6.75,1,2,0,167.64,172.72,0.555,0.14,0,73.5,1,2,0,0,167.64,162.56,28,27
Red,0.520507813,0.596894531,0.375,44.12695313,3.947265625,6,4,0,185.42,185.42,0.63557251,0.133300781,0.377441406,32.73266602,0.133300781,14,0,0,187.96,195.58,35,37
Red,0.422496758,0.275438614,0.015670776,43.71094513,2.032619476,13,6,0,175.26,175.26,0.577304544,0.127066669,0.009056091,13.68791771,0.260247231,11,10,0,182.88,187.96,33,36
Blue,0.4075,0.325,0,54.125,1.625,2,2,0,180.34,182.88,0.5159375,0.3625,0,32.03125,1.75,3,3,0,182.88,185.42,28,27
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,167.64,180.34,0.465625,0.4884375,0.140625,18.796875,4.640625,5,4,0,162.56,160.02,24,25
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,190.5,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,190.5,203.2,29,38
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,180.34,185.42,0.3603125,0.611875,1.765625,21.9375,3.4375,4,3,0,180.34,187.96,27,31
Red,0.40421875,0.19543457,0.257446289,33.19604492,0.32824707,9,5,0,175.26,185.42,0.46,0.33,0,26,1,2,0,0,180.34,193.04,35,27
Red,0.4,0,2,2,0,1,0,0,177.8,190.5,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,175.26,175.26,28,25
Blue,0.350330561,0.001635521,0.062805355,60.68479849,0.006536901,14,13,0,175.26,180.34,0.298125,0.16625,0.0625,35.6875,0.75,4,1,0,167.64,177.8,31,32
Blue,0.27,0.01875,0.09375,19.953125,0.09375,4,3,0,190.5,190.5,0.39,0.4,0,36,2,1,1,0,190.5,203.2,32,26
Red,0.475,0.3,2.5,29.5,1.5,2,0,0,180.34,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,185.42,183.5219184,28,33
Blue,0.57921875,0.685,0.640625,40.375,2.9375,4,3,0,154.94,157.48,0.335,0.25,0,32,2,1,1,0,165.1,170.18,24,33
Blue,0.363984375,0.142734375,0,46.1875,0.5625,3,5,0,182.88,187.96,0.4225,0.125,0,38.75,0.25,2,1,0,177.8,193.04,31,26
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,187.96,0.399018555,0.063388672,0.06640625,23.05957031,0.127441406,5,8,0,180.34,190.5,33,33
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,177.8,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,177.8,180.34,27,31
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,167.64,172.72,0.56,0.22,0,79,2,1,0,0,165.1,165.1,32,26
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,183.3322081,0.448125,0.125,0,21.5625,0.125,4,2,0,203.2,203.2,31,29
Red,0.141904297,0.294677734,0.555175781,3.3515625,0.294921875,6,6,0,185.42,182.88,0.759726105,0.329509583,0.008789063,28.51531982,1.955413818,13,4,0,190.5,187.96,42,31
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,180.34,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,175.26,183.5219184,29.22285948,36
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,180.34,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,170.18,170.18,35,27
Red,0.4984375,0.09328125,0.25,32.90625,0.5546875,6,2,0,180.34,182.88,0.519492188,0.216953125,1.31640625,54.7578125,1.81640625,6,3,0,187.96,185.42,27,32
Red,0.4,0.5,1,2,1,1,0,0,190.5,183.3322081,0.6925,0.65625,0,20.5,0.65625,5,1,0,185.42,183.5219184,29.22285948,30
Red,0.6475,0.1,0,52.375,0.5,1,3,0,160.02,160.02,0.42,0,0,60,0,0,1,0,167.64,165.1,36,31
Red,0.250625,0,0,45.625,0,2,3,0,175.26,177.8,0.4525,0,1.25,17.25,0,1,2,0,185.42,185.42,24,22
Red,0.385,0,0,12,0,1,1,0,172.72,167.64,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,182.88,183.5219184,28,30
Blue,0.38,0,0,85,0,1,0,0,167.64,172.72,0.65375,0.78,1.125,53,1.5,3,1,0,154.94,157.48,37,23
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,162.56,172.72,0.4825,0.2925,0.75,47,2,1,2,0,162.56,172.72,32,32
Red,0.345,0.5,1,17,3,1,1,0,172.72,172.72,0.438125,0.51625,0.875,22.125,3.0625,4,1,0,177.8,182.88,26,30
